adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001379491-18-005511	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005512	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005513	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005514	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005515	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005516	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005505	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005506	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005507	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005508	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005509	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005510	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005497	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005498	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005499	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005500	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005501	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005504	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005458	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005463	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005493	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005494	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005495	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005496	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001353176-18-000052	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005395	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005397	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005399	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005407	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001379491-18-005409	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-328907	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-330064	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001206774-18-003427	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001206774-18-003430	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001209286-18-000689	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001293210-18-000124	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-325699	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-326742	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-326774	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-326843	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-328102	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-328879	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-319830	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-320576	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-323278	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-323396	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-323433	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-325693	1	3	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-317929	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-318222	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-319106	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-319282	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-319781	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-319824	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-314747	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-315450	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-316602	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-316604	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-317225	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-317426	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-307495	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-308570	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-308781	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-309232	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-310756	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-311633	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305191	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305989	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305994	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-306015	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-306088	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-306484	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-303951	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-304053	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-304954	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305041	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305049	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-305180	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302038	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302763	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302847	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302848	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302850	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302851	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301794	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301898	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301916	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301933	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301962	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-302033	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301630	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301680	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301742	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301746	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301755	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-301792	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300406	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300708	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300730	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300733	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300844	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300940	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298519	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298959	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298960	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-299028	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-299973	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-300375	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297534	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297565	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298151	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298159	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298516	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-298517	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297278	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297284	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297304	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297381	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297384	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297438	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-296641	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297252	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297255	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297265	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297272	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-297274	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294446	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294566	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294842	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-295397	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-295408	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-296638	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-292857	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-292875	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294332	1	1	1	NetExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294371	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294377	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-294440	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291570	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291600	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291601	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291817	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291829	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-291871	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-289164	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-289414	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-289428	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-290347	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-290500	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-290989	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001177017-18-000124	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001177017-18-000125	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001181628-18-000003	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-288062	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-289152	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001193125-18-289158	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001169187-18-000047	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001171200-18-000244	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001171200-18-000245	1	3	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001177017-18-000121	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001177017-18-000122	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001177017-18-000123	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000618	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000645	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000657	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000670	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000696	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000697	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065550	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065821	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-066362	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000578	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000583	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001162044-18-000585	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065031	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065032	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065033	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065081	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065094	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065340	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-061861	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-063490	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-064554	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-064571	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065029	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-065030	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-060724	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-060965	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-061015	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-061016	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-061129	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-061860	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-057482	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-058555	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-059198	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-059552	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-060416	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-060699	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-054139	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-054439	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-054440	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-054441	1	1	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-057256	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-057257	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-074457	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-074934	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-074935	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-052865	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-053985	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001144204-18-054138	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073499	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073506	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073749	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073875	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-074264	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-074328	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072297	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072298	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072757	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073002	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073450	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-073461	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072291	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072292	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072293	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072294	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072295	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072296	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068946	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068963	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068965	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068982	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-069240	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-072290	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-066871	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-067299	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-067814	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068756	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068758	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-068799	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-064075	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-064076	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-064648	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-064704	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-066862	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-066866	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-061821	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-062069	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-062076	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
0001104659-18-062886	1	2	1	ExpensesOverAssets	rr/2012	ManagementFeesOverAssets	rr/2012
